file_path,post_id,line_count,comment
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 3/.ipynb_checkpoints/example2-checkpoint.ipynb,1114465,480,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 3/.ipynb_checkpoints/example2-checkpoint.ipynb,24161582,505,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 3/.ipynb_checkpoints/example2-checkpoint.ipynb,1114465,1357,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 3/.ipynb_checkpoints/example2-checkpoint.ipynb,24161582,1382,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 3/.ipynb_checkpoints/Assignment2-checkpoint.ipynb,1114465,490,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 3/.ipynb_checkpoints/Assignment2-checkpoint.ipynb,24161582,515,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 3/.ipynb_checkpoints/Practice-checkpoint.ipynb,1114465,480,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 3/.ipynb_checkpoints/Practice-checkpoint.ipynb,24161582,505,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 3/Assignment3.ipynb,1114465,612,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 3/Assignment3.ipynb,24161582,637,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 3/example2.ipynb,1114465,480,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 3/example2.ipynb,24161582,505,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 3/example2.ipynb,1114465,1357,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 3/example2.ipynb,24161582,1382,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 4/Week4.ipynb,1114465,637,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 4/Week4.ipynb,24161582,662,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 4/Week4.ipynb,1114465,1443,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 4/Week4.ipynb,24161582,1468,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 4/Week4.ipynb,1114465,2264,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 4/Week4.ipynb,24161582,2289,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 4/Week4.ipynb,1114465,3074,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 4/Week4.ipynb,24161582,3099,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 4/Week4.ipynb,1114465,3876,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 4/Week4.ipynb,24161582,3901,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 4/Week4.ipynb,1114465,4675,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 4/Week4.ipynb,24161582,4700,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 4/Week4.ipynb,1114465,5481,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 4/Week4.ipynb,24161582,5506,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 4/Week4.ipynb,1114465,6393,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 4/Week4.ipynb,24161582,6418,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 4/Week4.ipynb,1114465,7192,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 4/Week4.ipynb,24161582,7217,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 4/Week4.ipynb,1114465,8027,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 4/Week4.ipynb,24161582,8052,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 4/Week4.ipynb,1114465,8829,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 4/Week4.ipynb,24161582,8854,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 4/Week4.ipynb,1114465,9632,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 4/Week4.ipynb,24161582,9657,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 4/Week4.ipynb,1114465,10433,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 4/Week4.ipynb,24161582,10458,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 4/Week4.ipynb,1114465,11232,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 4/Week4.ipynb,24161582,11257,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 4/Week4.ipynb,1114465,12032,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 4/Week4.ipynb,24161582,12057,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 4/Week4.ipynb,1114465,12831,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 4/Week4.ipynb,24161582,12856,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 4/Week4.ipynb,1114465,13732,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 4/Week4.ipynb,24161582,13757,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 4/Week4.ipynb,1114465,14531,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 4/Week4.ipynb,24161582,14556,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 4/Assignment4.ipynb,1114465,497,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 4/Assignment4.ipynb,24161582,522,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 4/.ipynb_checkpoints/Assignment4-checkpoint.ipynb,1114465,497,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 4/.ipynb_checkpoints/Assignment4-checkpoint.ipynb,24161582,522,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 4/.ipynb_checkpoints/Week4-checkpoint.ipynb,1114465,635,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 4/.ipynb_checkpoints/Week4-checkpoint.ipynb,24161582,660,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 4/.ipynb_checkpoints/Week4-checkpoint.ipynb,1114465,1441,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 4/.ipynb_checkpoints/Week4-checkpoint.ipynb,24161582,1466,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 4/.ipynb_checkpoints/Week4-checkpoint.ipynb,1114465,2262,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 4/.ipynb_checkpoints/Week4-checkpoint.ipynb,24161582,2287,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 4/.ipynb_checkpoints/Week4-checkpoint.ipynb,1114465,3072,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 4/.ipynb_checkpoints/Week4-checkpoint.ipynb,24161582,3097,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 4/.ipynb_checkpoints/Week4-checkpoint.ipynb,1114465,3874,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 4/.ipynb_checkpoints/Week4-checkpoint.ipynb,24161582,3899,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 4/.ipynb_checkpoints/Week4-checkpoint.ipynb,1114465,4673,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 4/.ipynb_checkpoints/Week4-checkpoint.ipynb,24161582,4698,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 4/.ipynb_checkpoints/Week4-checkpoint.ipynb,1114465,5479,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 4/.ipynb_checkpoints/Week4-checkpoint.ipynb,24161582,5504,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 2/Week 2 - course.ipynb,1114465,519,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 2/Week 2 - course.ipynb,24161582,544,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 2/Week 2 - course.ipynb,1114465,1419,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 2/Week 2 - course.ipynb,24161582,1444,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 2/Week 2 - course.ipynb,1114465,2238,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 2/Week 2 - course.ipynb,24161582,2263,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 2/Week 2 - course.ipynb,1114465,3099,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 2/Week 2 - course.ipynb,24161582,3124,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 2/Week 2 - course.ipynb,1114465,3914,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 2/Week 2 - course.ipynb,24161582,3939,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 2/Week 2 - course.ipynb,1114465,4797,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 2/Week 2 - course.ipynb,24161582,4822,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 2/Week 2 - course.ipynb,1114465,5795,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 2/Week 2 - course.ipynb,24161582,5820,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 2/Week 2 - course.ipynb,1114465,6688,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 2/Week 2 - course.ipynb,24161582,6713,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 2/Week 2 - course.ipynb,1114465,7509,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 2/Week 2 - course.ipynb,24161582,7534,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 2/Week 2 - course.ipynb,1114465,8411,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 2/Week 2 - course.ipynb,24161582,8436,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 2/Week 2 - course.ipynb,1114465,9274,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 2/Week 2 - course.ipynb,24161582,9299,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 2/Assignment2.ipynb,1114465,490,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 2/Assignment2.ipynb,24161582,515,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 2/.ipynb_checkpoints/Week 2 - course-checkpoint.ipynb,1114465,519,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 2/.ipynb_checkpoints/Week 2 - course-checkpoint.ipynb,24161582,544,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 2/.ipynb_checkpoints/Week 2 - course-checkpoint.ipynb,1114465,1419,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 2/.ipynb_checkpoints/Week 2 - course-checkpoint.ipynb,24161582,1444,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 2/.ipynb_checkpoints/Week 2 - course-checkpoint.ipynb,1114465,2238,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 2/.ipynb_checkpoints/Week 2 - course-checkpoint.ipynb,24161582,2263,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 2/.ipynb_checkpoints/Week 2 - course-checkpoint.ipynb,1114465,3099,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 2/.ipynb_checkpoints/Week 2 - course-checkpoint.ipynb,24161582,3124,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 2/.ipynb_checkpoints/Week 2 - course-checkpoint.ipynb,1114465,3914,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 2/.ipynb_checkpoints/Week 2 - course-checkpoint.ipynb,24161582,3939,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 2/.ipynb_checkpoints/Week 2 - course-checkpoint.ipynb,1114465,4797,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 2/.ipynb_checkpoints/Week 2 - course-checkpoint.ipynb,24161582,4822,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 2/.ipynb_checkpoints/Week 2 - course-checkpoint.ipynb,1114465,5795,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 2/.ipynb_checkpoints/Week 2 - course-checkpoint.ipynb,24161582,5820,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 2/.ipynb_checkpoints/Week 2 - course-checkpoint.ipynb,1114465,6688,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 2/.ipynb_checkpoints/Week 2 - course-checkpoint.ipynb,24161582,6713,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 2/.ipynb_checkpoints/Week 2 - course-checkpoint.ipynb,1114465,7509,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 2/.ipynb_checkpoints/Week 2 - course-checkpoint.ipynb,24161582,7534,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 2/.ipynb_checkpoints/Week 2 - course-checkpoint.ipynb,1114465,8411,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 2/.ipynb_checkpoints/Week 2 - course-checkpoint.ipynb,24161582,8436,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 2/.ipynb_checkpoints/Week 2 - course-checkpoint.ipynb,1114465,9274,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 2/.ipynb_checkpoints/Week 2 - course-checkpoint.ipynb,24161582,9299,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 2/.ipynb_checkpoints/Week 2 - course-checkpoint.ipynb,1114465,10087,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 2/.ipynb_checkpoints/Week 2 - course-checkpoint.ipynb,24161582,10112,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 2/.ipynb_checkpoints/Week 2 - course-checkpoint.ipynb,1114465,10900,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 2/.ipynb_checkpoints/Week 2 - course-checkpoint.ipynb,24161582,10925,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 2/.ipynb_checkpoints/Week 2 - course-checkpoint.ipynb,1114465,11718,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 2/.ipynb_checkpoints/Week 2 - course-checkpoint.ipynb,24161582,11743,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 2/.ipynb_checkpoints/Week 2 - course-checkpoint.ipynb,1114465,12537,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 2/.ipynb_checkpoints/Week 2 - course-checkpoint.ipynb,24161582,12562,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 2/.ipynb_checkpoints/Assignment2-checkpoint.ipynb,1114465,490,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 2/.ipynb_checkpoints/Assignment2-checkpoint.ipynb,24161582,515,       " * http://stackoverflow.com/a/24161582/3208463\n",
