file_path,post_id,line_count,comment
/Users/jacob.caulfield/Documents/GitHub4/NuPyCEE/DOC/Teaching/OMEGA_notebooks/First_steps_OMEGA_3_fitting_a_galaxy.ipynb,1114465,3094,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/NuPyCEE/DOC/Teaching/OMEGA_notebooks/First_steps_OMEGA_3_fitting_a_galaxy.ipynb,24161582,3119,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/NuPyCEE/DOC/Teaching/OMEGA_notebooks/First_steps_OMEGA_3_fitting_a_galaxy.ipynb,1114465,3967,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/NuPyCEE/DOC/Teaching/OMEGA_notebooks/First_steps_OMEGA_3_fitting_a_galaxy.ipynb,24161582,3992,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/NuPyCEE/DOC/Teaching/OMEGA_notebooks/First_steps_OMEGA_3_fitting_a_galaxy.ipynb,1114465,4844,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/NuPyCEE/DOC/Teaching/OMEGA_notebooks/First_steps_OMEGA_3_fitting_a_galaxy.ipynb,24161582,4869,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/NuPyCEE/DOC/Teaching/OMEGA_notebooks/First_steps_OMEGA_3_fitting_a_galaxy.ipynb,1114465,5712,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/NuPyCEE/DOC/Teaching/OMEGA_notebooks/First_steps_OMEGA_3_fitting_a_galaxy.ipynb,24161582,5737,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/NuPyCEE/DOC/Teaching/OMEGA_notebooks/First_steps_OMEGA_3_fitting_a_galaxy.ipynb,1114465,6571,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/NuPyCEE/DOC/Teaching/OMEGA_notebooks/First_steps_OMEGA_3_fitting_a_galaxy.ipynb,24161582,6596,       " * http://stackoverflow.com/a/24161582/3208463\n",
